"treatment","session","id","period","endowment","belief_attack","belief_arming","production","arming","attack","opponent_production","opponent_arming","opponent_attack","conflict","rel_arming","arm_def","arm_att","unarmed_peace","choose_UP","win_conflict","comp1","comp2","likestowin","compulsive","trust","auszahlung","age","male","playerdem_study","bachelor","playerdem_understand","attack_profit","attack_spite","attack_super","attack_fight1","attack_fight2","attack_encourage","attack_chance","attack_mistake","attack_understand","noattack_risk","noattack_efficient","noattack_ownprofit","noattack_otherprofit","noattack_discourage","noattack_mistake","noattack_understand","arming_attack","arming_security","arming_noattack","arming_inefficient","arming_unequala1","arming_unequala2","arming_unequalb1","arming_unequalb2","arming_understand","indep_obs","Strategies3","choose_UC","choose_AP","choose_AC","riskaverse","econstudent","trustworth","no_cointosses","lossavers","lossavers_rel_orig","weird_LossAversion","mulSw_LossAversion","lossaversion_ordinal","X_score","Y_score","EET_type","EET_type_new","check_dec","check_game","belief_UP","reg_bel_arm","reg_bel_att","correct_beliefs","Altruist","Selfish","Maximin","armed_peace","armed_conflict"
0,8,57,7,120,NA,NA,49,71,1,60,20,0,1,0.591666638851166,NA,71,0,0,1,10,9,9,5,10,8.5,24,1,10,1,3,4,4,2,4,4,4,4,1,1,1,2,2,2,1,1,1,5,4,1,1,NA,NA,5,2,1,8,4,0,0,1,0.363636374473572,0,0.137053564190865,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,40,0,1,0,0,1,0,1
0,8,57,2,120,NA,NA,46,74,0,25,55,1,1,0.616666674613953,74,NA,0,0,1,10,9,9,5,10,8.5,24,1,10,1,3,4,4,2,4,4,4,4,1,1,1,2,2,2,1,1,1,5,4,1,1,NA,NA,5,2,1,8,2,0,1,0,0.363636374473572,0,0.137053564190865,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,40,0,1,0,0,1,0,1
0,8,57,6,120,NA,NA,51,69,1,10,70,1,1,0.574999988079071,NA,69,0,0,1,10,9,9,5,10,8.5,24,1,10,1,3,4,4,2,4,4,4,4,1,1,1,2,2,2,1,1,1,5,4,1,1,NA,NA,5,2,1,8,4,0,0,1,0.363636374473572,0,0.137053564190865,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,40,0,1,0,0,1,0,1
0,8,57,1,120,0,40,41,79,1,79,1,0,1,0.658333361148834,NA,79,0,0,1,10,9,9,5,10,8.5,24,1,10,1,3,4,4,2,4,4,4,4,1,1,1,2,2,2,1,1,1,5,4,1,1,NA,NA,5,2,1,8,4,0,0,1,0.363636374473572,0,0.137053564190865,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,0,40,0,1,0,0,1,0,1
0,29,64,1,80,0,20,79,1,0,40,80,1,1,0.0125000001862645,1,NA,0,0,0,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,0,20,0,0,0,0,0,0,1
0,29,64,2,80,NA,NA,70,10,0,120,0,0,0,0.125,10,NA,0,0,NA,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,1,0
0,29,64,7,80,NA,NA,79,1,0,60,60,1,1,0.0125000001862645,1,NA,0,0,0,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,0,1
0,29,64,3,80,NA,NA,70,10,0,40,80,1,1,0.125,10,NA,0,0,1,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,0,1
0,29,64,4,80,NA,NA,75,5,0,70,50,1,1,0.0625,5,NA,0,0,0,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,0,1
0,29,64,5,80,NA,NA,75,5,0,40,80,1,1,0.0625,5,NA,0,0,0,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,2,0,1,0,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,0,1
0,29,64,6,80,NA,NA,40,40,1,30,90,1,1,0.5,NA,40,0,0,1,3,2,9,7,6,14,33,0,13,0,3,3,3,3,4,4,3,3,1,1,5,5,5,2,3,1,1,2,2,4,4,2,4,NA,NA,1,29,4,0,0,1,0.272727280855179,0,0.460119038820267,0,0,0,0,0,0,-4.5,4.5,7,0,1,1,NA,20,0,0,0,0,0,0,1
0,29,71,7,120,NA,NA,110,10,0,0,80,1,1,0.0833333358168602,10,NA,0,0,0,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,2,0,1,0,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,0,1
0,29,71,1,120,0,55,40,80,1,50,30,0,1,0.666666686534882,NA,80,0,0,1,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,4,0,0,1,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,0,55,0,1,0,0,1,0,1
0,29,71,3,120,NA,NA,20,100,1,20,60,1,1,0.833333313465118,NA,100,0,0,0,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,4,0,0,1,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,0,1
0,29,71,2,120,NA,NA,120,0,0,70,10,0,0,0,0,NA,0,1,NA,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,1,0,0,0,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,1,0
0,29,71,6,120,NA,NA,100,20,0,40,40,1,1,0.16666667163372,20,NA,0,0,1,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,2,0,1,0,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,0,1
0,29,71,5,120,NA,NA,80,40,0,0,80,1,1,0.333333343267441,40,NA,0,0,1,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,2,0,1,0,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,0,1
0,29,71,4,120,NA,NA,60,60,1,0,80,1,1,0.5,NA,60,0,0,0,8,7,6,2,16,7.5,19,1,12,1,3,5,4,5,2,4,2,4,1,1,5,2,4,2,1,1,1,5,4,4,2,NA,NA,4,4,1,29,4,0,0,1,0.454545468091965,1,0.300099194049835,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,55,0,1,0,0,1,0,1
0,29,78,2,80,NA,NA,20,60,1,40,80,1,1,0.75,NA,60,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,29,78,3,80,NA,NA,20,60,1,20,100,1,1,0.75,NA,60,0,0,1,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,29,78,5,80,NA,NA,10,70,1,60,60,0,1,0.875,NA,70,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,29,78,6,80,NA,NA,10,70,1,70,50,1,1,0.875,NA,70,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,29,78,1,80,1,60,50,30,0,50,70,1,1,0.375,30,NA,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,2,0,1,0,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,0,60,1,1,0,0,1,0,1
0,29,78,7,80,NA,NA,5,75,1,75,45,1,1,0.9375,NA,75,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,29,78,4,80,NA,NA,20,60,1,30,90,1,1,0.75,NA,60,0,0,0,4,3,9,5,10,13.5,19,0,3,1,3,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,5,5,1,2,5,1,NA,NA,1,29,4,0,0,1,0.363636374473572,0,0.333333343267441,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,1,NA,60,1,1,0,0,1,0,1
0,1,85,1,80,0,20,80,0,1,100,20,0,1,0,NA,0,0,0,0,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,3,1,0,0,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,0,20,0,1,0,1,0,0,1
0,1,85,6,80,NA,NA,40,40,1,110,10,0,1,0.5,NA,40,0,0,1,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,1,85,2,80,NA,NA,50,30,1,120,0,0,1,0.375,NA,30,0,0,1,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,1,85,4,80,NA,NA,50,30,1,80,40,1,1,0.375,NA,30,0,0,0,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,1,85,5,80,NA,NA,45,35,1,100,20,1,1,0.4375,NA,35,0,0,1,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,1,85,7,80,NA,NA,30,50,1,80,40,0,1,0.625,NA,50,0,0,1,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,1,85,3,80,NA,NA,50,30,1,100,20,0,1,0.375,NA,30,0,0,1,10,10,10,6,4,25,22,1,9,1,2,1,2,2,4,1,4,5,5,3,1,1,2,2,2,5,5,1,2,4,4,5,5,NA,NA,1,1,4,0,0,1,0.181818187236786,0,0.261607140302658,4,0.666666686534882,0.666666686534882,0,0,4,0.5,-0.5,9,2,0,0,NA,20,0,1,0,1,0,0,1
0,15,92,5,80,NA,NA,0,80,1,80,40,0,1,1,NA,80,0,0,0,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,15,92,1,80,1,60,0,80,1,70,50,1,1,1,NA,80,0,0,1,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,0,60,1,1,0,1,0,0,1
0,15,92,4,80,NA,NA,0,80,1,50,70,0,1,1,NA,80,0,0,1,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,15,92,3,80,NA,NA,30,50,1,30,90,1,1,0.625,NA,50,0,0,0,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,15,92,2,80,NA,NA,0,80,1,80,40,0,1,1,NA,80,0,0,0,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,15,92,7,80,NA,NA,40,40,0,40,80,1,1,0.5,40,NA,0,0,0,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,2,0,1,0,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,15,92,6,80,NA,NA,0,80,1,60,60,0,1,1,NA,80,0,0,1,1,1,3,4,8,14.5,22,0,8,1,2,5,4,4,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,2,2,4,2,NA,NA,4,15,4,0,0,1,0.727272748947144,0,0.137400791049004,2,0.333333343267441,0.333333343267441,0,0,2,0.5,0.5,9,2,0,0,NA,60,1,1,0,1,0,0,1
0,1,99,1,120,0,50,90,30,0,10,70,1,1,0.25,30,NA,0,0,0,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,0,50,0,0,1,0,0,0,1
0,1,99,6,120,NA,NA,70,50,0,80,0,0,0,0.416666656732559,50,NA,0,0,NA,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,1,0
0,1,99,4,120,NA,NA,35,85,0,60,20,0,0,0.708333313465118,85,NA,0,0,NA,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,1,0
0,1,99,5,120,NA,NA,50,70,0,50,30,1,1,0.583333313465118,70,NA,0,0,0,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,0,1
0,1,99,3,120,NA,NA,40,80,0,10,70,1,1,0.666666686534882,80,NA,0,0,1,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,0,1
0,1,99,2,120,NA,NA,70,50,0,10,70,1,1,0.416666656732559,50,NA,0,0,0,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,0,1
0,1,99,7,120,NA,NA,80,40,0,30,50,1,1,0.333333343267441,40,NA,0,0,0,5,3,6,1,8,9,22,1,12,1,3,3,3,3,3,3,3,3,3,3,4,5,5,5,1,1,1,3,5,2,5,NA,NA,1,2,1,1,2,0,1,0,0.454545468091965,1,0.549007952213287,4,0.666666686534882,0.666666686534882,0,0,4,1.5,5.5,1,1,1,1,NA,50,0,0,1,0,0,0,1
0,8,106,4,80,NA,NA,60,20,0,90,30,0,0,0.25,20,NA,0,0,NA,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,2,0,1,0,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,1,0
0,8,106,7,80,NA,NA,0,80,1,80,40,1,1,1,NA,80,0,0,1,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,4,0,0,1,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,0,1
0,8,106,6,80,NA,NA,10,70,1,51,69,1,1,0.875,NA,70,0,0,0,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,4,0,0,1,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,0,1
0,8,106,3,80,NA,NA,0,80,1,50,70,1,1,1,NA,80,0,0,0,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,4,0,0,1,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,0,1
0,8,106,2,80,NA,NA,40,40,1,0,120,1,1,0.5,NA,40,0,0,0,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,4,0,0,1,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,0,1
0,8,106,1,80,1,80,30,50,1,120,0,0,1,0.625,NA,50,0,0,1,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,4,0,0,1,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,0,80,1,0,0,0,0,0,1
0,8,106,5,80,NA,NA,50,30,0,0,120,1,1,0.375,30,NA,0,0,0,6,5,9,6,2,11,24,1,6,1,2,4,4,2,5,4,2,2,1,1,1,4,4,4,4,1,2,4,4,2,2,4,4,NA,NA,2,8,2,0,1,0,0.454545468091965,0,0.048883929848671,4,0.666666686534882,0.666666686534882,0,0,4,-5.5,-5.5,5,0,1,0,NA,80,1,0,0,0,0,0,1
0,8,113,5,80,NA,NA,40,40,0,100,20,0,0,0.5,40,NA,0,0,NA,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,2,0,1,0,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,1,0
0,8,113,2,80,NA,NA,40,40,1,60,60,0,1,0.5,NA,40,0,0,0,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,4,0,0,1,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,0,1
0,8,113,6,80,NA,NA,60,20,0,0,120,1,1,0.25,20,NA,0,0,0,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,2,0,1,0,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,0,1
0,8,113,1,80,0,0,80,0,0,80,40,1,1,0,0,NA,0,1,0,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,1,0,0,0,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,1,0,0,0,0,0,0,0,1
0,8,113,7,80,NA,NA,60,20,0,49,71,1,1,0.25,20,NA,0,0,0,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,2,0,1,0,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,0,1
0,8,113,4,80,NA,NA,60,20,0,20,100,1,1,0.25,20,NA,0,0,0,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,2,0,1,0,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,0,1
0,8,113,3,80,NA,NA,40,40,1,60,60,1,1,0.5,NA,40,0,0,1,9,10,10,5,10,18,20,1,12,1,3,4,1,1,5,3,3,1,1,1,1,5,5,5,5,1,1,4,5,3,5,1,3,NA,NA,1,8,4,0,0,1,0.272727280855179,1,0.567063510417938,2,0.333333343267441,0.333333343267441,0,0,2,NA,NA,0,0,1,1,NA,0,0,0,0,0,0,0,1
0,1,120,5,120,NA,NA,100,20,1,45,35,1,1,0.16666667163372,NA,20,0,0,0,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,NA,80,1,1,1,0,0,0,1
0,1,120,6,120,NA,NA,70,50,1,10,70,1,1,0.416666656732559,NA,50,0,0,0,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,NA,80,1,1,1,0,0,0,1
0,1,120,3,120,NA,NA,80,40,1,30,50,0,1,0.333333343267441,NA,40,0,0,0,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,NA,80,1,1,1,0,0,0,1
0,1,120,7,120,NA,NA,60,60,1,5,75,1,1,0.5,NA,60,0,0,1,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,NA,80,1,1,1,0,0,0,1
0,1,120,1,120,1,80,0,120,1,20,60,1,1,1,NA,120,0,0,1,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,0,80,1,1,1,0,0,0,1
0,1,120,2,120,NA,NA,50,70,1,80,0,1,1,0.583333313465118,NA,70,0,0,1,6,8,7,4,16,12,23,0,13,0,3,5,1,4,5,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,NA,NA,5,1,1,1,4,0,0,1,0.363636374473572,0,0.590277791023254,3,0.5,0.5,0,0,3,5.5,5.5,1,1,1,1,NA,80,1,1,1,0,0,0,1
